,id,date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood (target)
426,AS14.08,15-03-14,0,0,0,0,0,1,0,6.4,-0.6,0.6,,63.20063159,,1,6.8456,16.61756522,38.795,,,17.086,11.95416667,36.3555,,,,,
427,AS14.08,16-03-14,0,0,0,0,0,0,1,7,-1.25,1.25,,152.5064375,,,29.846,103.1448235,,,,,7.034375,46.9405,,,11.119,,
428,AS14.08,17-03-14,1,0,0,0,0,0,0,5.4,0,0.2,0.005555556,50.66746429,,,4.041714286,205.822,,,,,6.8395,498.1381429,,,,,
429,AS14.08,18-03-14,0,1,0,0,0,0,0,6.4,-0.2,0.6,0.028491362,59.91681816,,,2.96,28.67584,47.59666667,,,,6.733857143,25.2148125,,,,,
430,AS14.08,19-03-14,0,0,1,0,0,0,0,7,-0.2,1,0.063017163,55.37757573,1,,4.9837,30.65787879,6.61775,,,,8.04525,72.80411111,,,9.098,,
431,AS14.08,20-03-14,0,0,0,1,0,0,0,6.4,-0.2,0.8,0.057523878,40.61296294,,1,442.0800909,16.43764706,,,,,6.858571429,51.48661538,,,,,
432,AS14.08,21-03-14,0,0,0,0,1,0,0,6.6,-0.4,0.6,0.008942302,46.8512295,,1,17.98866667,47.64269231,,,,,7.454428571,24.66325,,,16.10533333,,
433,AS14.08,22-03-14,0,0,0,0,0,1,0,6.4,-0.4,0.8,0.022231454,41.26638097,,,3.519,173.16088,,,,,6.165285714,37.72975,89.938,,16.075,,
434,AS14.08,23-03-14,0,0,0,0,0,0,1,7.2,-0.2,0.8,0.042184825,36.17318422,1,,5.070529412,23.2698125,,,,,406.5138,73.31522727,40.405125,,20.61275,,
435,AS14.08,24-03-14,1,0,0,0,0,0,0,6.8,-0.8,1,0.046307913,59.63615151,,,2.4045,17.64136364,,,,,7.431857143,44.74242105,,,5.5315,,
436,AS14.08,25-03-14,0,1,0,0,0,0,0,7.2,-0.6,1,0.016897662,27.93396154,,1,18.401,97.99706667,44.56,,,,5.867,25.96064706,,,,,
437,AS14.08,26-03-14,0,0,1,0,0,0,0,6.5,-0.25,0.5,0.089501393,37.11124492,,1,11.40848276,16.57427778,112.399,,,161.499,7.663,29.54814286,,,11.029,,
438,AS14.08,27-03-14,0,0,0,1,0,0,0,6.333333333,0,0.5,0.087011501,62.08205001,,1,5.341041667,48.21434146,,,,,8.141,93.2613913,,358.674,12.025,,
439,AS14.08,28-03-14,0,0,0,0,1,0,0,6.25,-0.25,0.5,0.016559762,33.39065518,1,1,21.95810526,20.40970213,,,,,7.432571429,30.71308696,,16.7534,,,
440,AS14.08,29-03-14,0,0,0,0,0,1,0,7.166666667,-0.166666667,1,0.024944121,49.6595417,,1,7.799166667,22.34033333,16.22225,,,,6.799444444,34.26930769,,,,,
441,AS14.08,30-03-14,0,0,0,0,0,0,1,6.8,0,0.6,0.078447078,38.99464995,,,4.963,9.121458333,,,,,7.180333333,50.6555,,,,,
442,AS14.08,31-03-14,1,0,0,0,0,0,0,7.6,0,1.2,0.078934652,41.76352499,,,3.048,21.58461404,6.728,,,,8.444333333,20.79190909,,,14.035,,
443,AS14.08,01-04-14,0,1,0,0,0,0,0,7.2,-1,1,0.062353855,64.82559377,,,3.525625,39.5997561,11.513125,,,,6.643222222,64.95446667,,,3.005,,
444,AS14.08,02-04-14,0,0,1,0,0,0,0,6.6,-0.4,0.8,0.008289547,40.98882357,,,16.932,90.4921,19.154,,,,5.748222222,18.926,,,20.146,,
445,AS14.08,03-04-14,0,0,0,1,0,0,0,7,0,1.333333333,0.078767886,42.35250745,,,3.6467,29.93558228,,,,,7.143866667,28.10577778,,,16.859,,
446,AS14.08,04-04-14,0,0,0,0,1,0,0,7.5,0.25,1.25,0.031123973,37.22082355,1,,11.2198,39.24872727,,,,,5.745833333,58.69482143,,,9.065,,
447,AS14.08,05-04-14,0,0,0,0,0,1,0,7.4,0.2,1.2,0.128414141,59.84303448,,,2.16,29.74409375,76.908,,,,6.666,30.16766667,,,8.5285,,
448,AS14.08,06-04-14,0,0,0,0,0,0,1,7.6,0,1.25,0.007280235,68.21094739,,,17.27625,17.47168421,5.516,,,,6.8792,29.60094444,,,11.055,,
449,AS14.08,07-04-14,1,0,0,0,0,0,0,7,0,1,0.102473134,58.44807893,1,1,10.75005882,41.02186207,122.7986667,,,,5.344615385,28.37468182,,7.028,,,
450,AS14.08,08-04-14,0,1,0,0,0,0,0,6.5,-0.25,0.5,0.058148292,38.85586365,,,3.084727273,23.46677612,46.5835,,,,7.08175,25.68880952,,,15.5985,,
451,AS14.08,09-04-14,0,0,1,0,0,0,0,6.25,0.25,0.5,0.040366266,70.71764707,,,12.51822222,49.17061111,,,,,722.7522,117.1035882,,,6.016,,
452,AS14.08,10-04-14,0,0,0,1,0,0,0,7.6,1.2,1.4,0.206573263,58.1434,,,4.752947368,41.0615974,230.726,,,,16.5062,15.95041818,,,15.861,,
453,AS14.08,11-04-14,0,0,0,0,1,0,0,7.6,0.6,1,0.074135549,39.54802502,1,,3.2465,14.60477419,16.0735,,,,4.8116,31.94583871,,,3.01,,
454,AS14.08,12-04-14,0,0,0,0,0,1,0,7,0,0.8,0.025027439,33.35078261,,,,127.4904667,,,,,10.8724,37.1045,,,,,
455,AS14.08,13-04-14,0,0,0,0,0,0,1,7.6,0,1.2,0.004827096,59.39885715,,,2.715666667,18.81151429,73.85433333,,,,17.06214286,119.7591667,,,5.043,,
456,AS14.08,14-04-14,1,0,0,0,0,0,0,6.6,0.2,0.6,0.064903087,59.07027588,,,3.423692308,40.244375,81.273,,,45.241,10.16958333,37.38926667,,,7.84825,,
457,AS14.08,15-04-14,0,1,0,0,0,0,0,6.4,-0.8,0.6,0.034090909,95.43872725,,,18.46152941,73.83710714,36.189,,,,7.740142857,41.86570588,,,,,
458,AS14.08,16-04-14,0,0,1,0,0,0,0,6.6,-0.6,0.8,0.068597356,52.25039393,,,5.822952381,30.47889286,11.229,,,48.299,6.475571429,35.03235294,,,6.678,,
459,AS14.08,17-04-14,0,0,0,1,0,0,0,6.2,-1,0.8,0.097181567,72.43126665,,,7.428733333,19.1864717,36.17925,,,,23.612375,24.15089286,185.8111667,,3.038,,
460,AS14.08,18-04-14,0,0,0,0,1,0,0,6,-0.4,0.6,0.049041986,42.57309089,,,2.23425,10.47252941,,,,,8.474,48.49392857,,,,,
461,AS14.08,19-04-14,0,0,0,0,0,1,0,7.8,1.4,1.2,0.039002894,84.11889281,,,14.10269565,42.0103,29.52166667,,,,5.866625,47.48786957,,22.302,7.023,,
462,AS14.08,20-04-14,0,0,0,0,0,0,1,6.4,-1.2,0.8,0.004899345,62.74223808,,,286.479875,8.5042,43.3855,,,,7.2746,245.1970833,,17.156,15.074,,
463,AS14.08,21-04-14,1,0,0,0,0,0,0,6.4,-1,0.6,0.02929496,90.26495651,,,6.932461538,46.17,437.264,,,5.032,6.2616,29.21432258,,,6.026,,
464,AS14.08,22-04-14,0,1,0,0,0,0,0,6,-0.6,0.4,0.077399943,58.68467741,,,13.6865,25.65522581,21.094,,,,6.714,40.15490476,,,,,
465,AS14.08,23-04-14,0,0,1,0,0,0,0,5.6,0,0.4,0.124976027,33.07500001,,,12.82533333,19.3497037,,,,,7.300571429,25.64258824,,,,,
466,AS14.08,24-04-14,0,0,0,1,0,0,0,6.666666667,0.333333333,1,0.128005912,53.11427026,,,3.783714286,27.62319565,27.632,,,,49.76127273,46.21433333,,,,,
467,AS14.08,25-04-14,0,0,0,0,1,0,0,6.333333333,0,0.8,0.028321013,95.46938098,,,7.691416667,369.6935,,,,163.344,8.6175,40.6436,,,,,
468,AS14.08,26-04-14,0,0,0,0,0,1,0,6,-0.5,0.25,0.047178819,36.98126319,,,18.43066667,19.5715,,,,,5.8318,33.94628571,,,,,
469,AS14.08,27-04-14,0,0,0,0,0,0,1,6,-0.833333333,0.666666667,0.005429837,185.699,,1,14.31757143,50.33735714,835.74,,,,8.5445,58.39091667,,,,,
470,AS14.08,28-04-14,1,0,0,0,0,0,0,5.8,-0.8,0.6,0.022252415,48.04211113,,,21.32583333,8.767357143,109.162,,,,7.571833333,46.1776,,,,,
471,AS14.08,29-04-14,0,1,0,0,0,0,0,5.75,-0.25,0.25,0.030996148,65.33670968,,,3.073571429,26.29906818,37.136,,,,9.84375,57.8505,,,,,
472,AS14.08,30-04-14,0,0,1,0,0,0,0,6.666666667,-0.5,1,0.03482504,159.9600399,,,4.309,102.980871,50.6385,,,,7.6628,29.06105556,,,,,
473,AS14.08,01-05-14,0,0,0,1,0,0,0,7,0.4,0.8,0.037314099,202.1776296,,,16.118,367.8971481,625.2913333,,,,9.507666667,44.2897,,,101.276,,
474,AS14.08,02-05-14,0,0,0,0,1,0,0,7.2,-0.4,1,0.181738008,46.87813336,,,4.970333333,7.89805,29.418,,,,9.148,39.68127273,,,3.172,,
475,AS14.08,03-05-14,0,0,0,0,0,1,0,7.4,0.4,1,0.22181373,44.16289999,,,7.246833333,47.23107143,,,,,6.1045,36.43041667,,6.071,11.0535,,
476,AS14.08,04-05-14,0,0,0,0,0,0,1,6.8,-0.2,1,0.043277613,57.90238237,1,,9.001777778,15.60016,,,,,8.5835,61.94645455,,103.919,,,
477,AS14.08,05-05-14,1,0,0,0,0,0,0,6.666666667,-1,1,0.002604167,43.96916664,,,,7.3168,,,,,5.55375,51.1205,,,,,
503,AS14.09,21-03-14,0,0,0,0,1,0,0,7,0,1,,73.36180485,1,1,7.32675,39.38970968,17.65190244,,,2.113,36.15133333,,,,1.01,,
504,AS14.09,22-03-14,0,0,0,0,0,1,0,7,0,0.666666667,0.062847222,52.87911237,,,21.29428571,41.33930769,28.6134472,,,4.436333333,18.378875,61.284,64.439,,1.003,3.02,
505,AS14.09,23-03-14,0,0,0,0,0,0,1,6.75,0.75,0.25,0.033333333,96.76054054,,1,15.75021053,39.8471625,201.896882,,,,11.39983333,18.333,38.7176,,1.018,,
506,AS14.09,24-03-14,1,0,0,0,0,0,0,7.25,0.5,0.5,0.079166667,55.42041122,,,8.608285714,36.64884884,6.066676136,10.8984,,2.0455,13.93883333,50.17527778,20.87908333,29.51836364,6.889,,
507,AS14.09,25-03-14,0,1,0,0,0,0,0,6.2,0.4,-0.2,0.025694444,71.4078515,1,,23.40157143,24.17235,19.25284541,21.224,,5.128,12.06333333,20.49983333,32.474,,1.005333333,17.433,
508,AS14.09,26-03-14,0,0,1,0,0,0,0,7.75,0.5,0.75,0.086315576,111.0652857,1,1,34.7465,25.95139655,19.27972727,61.349,,1.004,11.72825,28.98609091,,,18.99975,,
509,AS14.09,27-03-14,0,0,0,1,0,0,0,7.8,-0.4,0.8,0.027083333,65.14721873,1,,30.08314286,30.40969231,20.85470085,,,,16.10366667,83.60283333,1.01,22.4956,,14.396,
510,AS14.09,28-03-14,0,0,0,0,1,0,0,8.25,-0.25,1,0.079778439,132.4997975,1,,25.49855,36.69391667,33.12857647,28.0355,,2.032,35.12828571,36.714875,54.65383333,5.730666667,17.743,,
511,AS14.09,29-03-14,0,0,0,0,0,1,0,8,-0.4,1,0.082291667,81.70627173,1,,22.7456,35.13356566,16.15704592,,,,12.7778,62.949,39.4255,,1.621,,
512,AS14.09,30-03-14,0,0,0,0,0,0,1,7.75,-1,1,0.111956522,77.40438392,1,1,106.4625385,44.22178481,14.57595413,21.601,,,10.45375,44.71754545,,,1.353666667,16.89,
513,AS14.09,31-03-14,1,0,0,0,0,0,0,7,-0.2,0.2,0.083333333,64.23495283,1,,36.66911765,37.79334831,12.58789091,32.42733333,,4.1,8.2515,10.145,21.34751852,,1.347666667,,
514,AS14.09,01-04-14,0,1,0,0,0,0,0,7.6,0,0.6,0.079861111,122.0385472,1,,81.75496429,43.46714876,17.8667839,123.632,,,12.8194,35.69933333,68.59,364.752,1.0142,,
515,AS14.09,02-04-14,0,0,1,0,0,0,0,6.2,0.2,0,0.041386555,63.4418421,1,,76.61229412,21.81540625,13.54780769,,,,13.071,33.83,,,9.877,32.864,
516,AS14.09,03-04-14,0,0,0,1,0,0,0,7.6,0,0.6,0.180902778,45.33238518,1,,24.50933333,26.75492,7.38905314,24.3225,,2.02,15.1235,69.875,43.10774286,40.1235,,,
517,AS14.09,04-04-14,0,0,0,0,1,0,0,7.25,-0.75,0.75,0.076041667,83.28489156,1,1,13.8076,41.36712,14.90805319,15.924,175.019,,10.16683333,166.319,25.00018182,,1.029,,
518,AS14.09,05-04-14,0,0,0,0,0,1,0,7.5,0,0.75,0.115625,48.79547322,,,7.578714286,33.95594382,10.22861353,,80.992,1.012,15.3394,54.6,,,1.007,,
519,AS14.09,06-04-14,0,0,0,0,0,0,1,6.8,-0.4,0.8,0.138888889,69.52085439,,,13.4846,34.80207229,17.6285665,51.71,,4.025,7.535571429,65.107,,4.098,5.5805,24.224,
520,AS14.09,07-04-14,1,0,0,0,0,0,0,6.2,-0.5,0,0.078125,62.25208142,,,17.4613,47.91672727,10.69385161,38.169,,3.043,9.103142857,60.2318,23.2108,,,15.05866667,
521,AS14.09,08-04-14,0,1,0,0,0,0,0,7.2,0,0.6,0.086458333,39.76202941,,1,16.86676923,30.22766667,100.0865954,40.04775,,1.032,13.1988,17.1855,32.49516667,,,,
522,AS14.09,09-04-14,0,0,1,0,0,0,0,6.5,0.25,0.25,0.034126984,63.28089706,1,,45.5006,34.3027,16.73281967,23.372,,,9.778,14.191,26.014,,,,
523,AS14.09,10-04-14,0,0,0,1,0,0,0,6,0.75,0,0.030357143,69.63183876,1,,12.93211111,31.80257692,12.45343243,,,,9.6935,39.2542,,77.658,1.0095,,
524,AS14.09,11-04-14,0,0,0,0,1,0,0,6.8,0,0.6,0.114285714,139.051925,,,2.008,21.86574286,9.337337838,23.749,,,9.648,,74.8635,25.55116667,,,
525,AS14.09,12-04-14,0,0,0,0,0,1,0,7,0,0.8,0.069444444,74.77797369,1,,,38.71434884,15.92151389,,,,10.5504,,,,19.69933333,,
526,AS14.09,13-04-14,0,0,0,0,0,0,1,6,-0.8,0,0.172222222,45.06837036,,1,6.0935,31.4660625,4.89075,,,,5.069333333,,51.380125,,1.008,,
527,AS14.09,14-04-14,1,0,0,0,0,0,0,5.8,-0.2,-0.2,0.083333333,26.55448388,1,1,25.161,15.55716667,12.37615385,,,2.5145,12.7395,,38.86,,,,
528,AS14.09,15-04-14,0,1,0,0,0,0,0,6,0,0,0.088541667,46.15120512,1,1,40.22166667,20.53903448,15.79995455,148.776,,,5.6385,,,,,,
529,AS14.09,16-04-14,0,0,1,0,0,0,0,5.5,-0.5,-0.25,0.015584416,53.52563639,,,5.0605,32.854875,18.23878261,,,,29.612,,,,,,
530,AS14.09,17-04-14,0,0,0,1,0,0,0,7,0,0.75,0.110456539,40.95274075,1,1,7.899,34.27127027,6.791645833,36.512,,,8.06475,,6.146285714,30.3282,1.702333333,,
531,AS14.09,18-04-14,0,0,0,0,1,0,0,6.6,-1.2,0.6,0.114738292,51.39482609,1,1,26.0182,18.44625,16.35925275,20.05475,,36.176,12.053,19.0585,22.127,,1.5055,,
532,AS14.09,19-04-14,0,0,0,0,0,1,0,8,0.25,1,0.113149351,59.26490622,,,2.6314,44.79376471,9.42333871,,,4.028,10.4015,18.238,158.462,,,,
533,AS14.09,20-04-14,0,0,0,0,0,0,1,6.25,0,0.25,0.041548295,22.16215791,,,2.012,41.36833333,8.3588,,,,,267.892,20.44266667,,,,
534,AS14.09,21-04-14,1,0,0,0,0,0,0,6.5,-1,0.5,0.015309343,56.54226665,1,,33.363,13.3558,22.19528,32.886,,,8.1695,,,108.031,1.1025,,
535,AS14.09,22-04-14,0,1,0,0,0,0,0,6.6,-0.2,0.4,0.064393939,137.4946316,1,,45.24161111,43.99589474,32.43034091,,,,,26.468,,,,,
536,AS14.09,23-04-14,0,0,1,0,0,0,0,6.333333333,-0.333333333,0.333333333,0.039220328,117.01176,1,1,90.08133333,45.00705882,25.54068085,71.327,,,23.765,28.135,,30.26,,,
537,AS14.09,24-04-14,0,0,0,1,0,0,0,7.2,0.2,1,0.042032828,33.21030433,1,,7.797333333,25.24825,10.06059524,,,,7.085,,4.024,,,5.032,
538,AS14.09,25-04-14,0,0,0,0,1,0,0,7.25,0.25,1,0.115814394,34.15554056,,,4.023,23.00957143,13.95211429,47.889,,,8.504333333,,,17.815,,14.066,
539,AS14.09,26-04-14,0,0,0,0,0,1,0,8,0,1,0.11026936,59.9115,,,14.9464,45.72704348,6.129090909,67.75166667,,,12.925,8.226,,,,25.462,
540,AS14.09,27-04-14,0,0,0,0,0,0,1,6.25,-1,0.25,,,,,,,,,,,,,,,,,
541,AS14.09,28-04-14,1,0,0,0,0,0,0,6.6,0,0.6,,,,,,,,,,,,,,,,,
542,AS14.09,29-04-14,0,1,0,0,0,0,0,6.75,-0.5,0.5,,,,,,,,,,,,,,,,,
543,AS14.09,30-04-14,0,0,1,0,0,0,0,7,-0.5,0.75,,,,,,,,,,,,,,,,,
544,AS14.09,01-05-14,0,0,0,1,0,0,0,7.5,-0.25,0.75,,,,,,,,,,,,,,,,,
545,AS14.09,02-05-14,0,0,0,0,1,0,0,7.6,0,0.8,,,,,,,,,,,,,,,,,
546,AS14.09,03-05-14,0,0,0,0,0,1,0,7.75,0.25,0.75,,,,,,,,,,,,,,,,,
547,AS14.09,04-05-14,0,0,0,0,0,0,1,6.6,0.2,0.4,,,,,,,,,,,,,,,,,
548,AS14.09,05-05-14,1,0,0,0,0,0,0,6,-1,0.5,,,,,,,,,,,,,,,,,
569,AS14.12,15-03-14,0,0,0,0,0,1,0,5.5,0,-0.5,,,1,1,,,,,,,,,,,,,
576,AS14.12,27-03-14,0,0,0,1,0,0,0,7,-0.5,1,0.148290537,96.28112699,1,,9.809546667,93.0649,34.5645,,,,14.381,97.63542222,,,5.052,,
577,AS14.12,28-03-14,0,0,0,0,1,0,0,6.75,0,0.75,0.112188697,75.92765942,1,,19.26621825,66.85713158,160.8975833,,,,15.5816,62.62057895,,,4.723,,
578,AS14.12,29-03-14,0,0,0,0,0,1,0,6.75,1,1,0.126075069,107.0601505,1,,41.69913376,54.9195,31.28309375,,,,10.3414,50.73930435,20.2236,6.699888889,4.06,,
579,AS14.12,30-03-14,0,0,0,0,0,0,1,5.8,-0.2,0.25,0.050002669,43.45290142,1,,6.342385827,24.709625,43.063,,,,10.7338,65.32278571,,,3.0234,,
580,AS14.12,31-03-14,1,0,0,0,0,0,0,6.4,0.4,0.4,0.07254649,50.60035526,1,,8.833657407,37.27688235,24.21476471,5.52,11.03,17.189,9.5114,78.30591667,29.70765385,,,,
581,AS14.12,01-04-14,0,1,0,0,0,0,0,6.4,0.4,0.75,0.140792155,84.69151428,1,,6.808102041,40.12094521,44.19364706,18.45933333,3.766,,8.9292,104.9495806,17.01975,,,,
582,AS14.12,02-04-14,0,0,1,0,0,0,0,6,-0.4,0.333333333,0.147060227,122.3652593,1,,4.599245902,64.44075,126.5158333,42.83266667,,44.16688889,12.96316667,53.90358333,12.855,,,,
583,AS14.12,03-04-14,0,0,0,1,0,0,0,5.4,0.4,0,0.15734127,66.20685528,1,,9.544472,45.25860656,37.3376875,16.7025,,141.3378333,8.126,84.26394,33.98054545,,,,
584,AS14.12,04-04-14,0,0,0,0,1,0,0,6.5,0.75,0.666666667,0.13877989,54.8615111,1,1,6.554671958,27.06421739,89.8665,,,43.76141667,9.1,83.28207143,28.62910169,,,,
585,AS14.12,05-04-14,0,0,0,0,0,1,0,6.2,0,0.4,0.150298313,48.66718001,1,1,10.97401361,19.31272727,69.13695238,13.20366667,4.009,,13.3582,63.25024242,30.58342857,,,,
586,AS14.12,06-04-14,0,0,0,0,0,0,1,6.25,0.25,0.75,0.087211119,67.09592858,,,6.677882353,23.71157143,127.265,,,,7.869,117.9821111,31.48581818,,,,
587,AS14.12,07-04-14,1,0,0,0,0,0,0,6.4,0.2,1,0.125655119,65.91710989,,,10.31254839,23.373,70.72645455,9.8758,36.11266667,5.036,9.956,93.89744828,41.43083333,,4.766444444,,
588,AS14.12,08-04-14,0,1,0,0,0,0,0,6.25,0,0.25,0.117654972,57.9387029,1,,13.89566516,33.91682927,63.16382609,65.37366667,,32.96066667,8.9166,57.04483051,11.7344,,,,
589,AS14.12,09-04-14,0,0,1,0,0,0,0,5.25,0,-0.5,0.165516729,80.0375797,,,120.6316917,52.02482353,111.3168571,12.706,59.93766667,44.98675,8.202,62.04342188,10.97816667,,5.798666667,,
590,AS14.12,10-04-14,0,0,0,1,0,0,0,6.4,0.2,0.6,0.133820783,68.26766666,,,10.21512077,26.07385714,39.83827273,,5.149,,9.355333333,78.7382381,,,,,
591,AS14.12,11-04-14,0,0,0,0,1,0,0,6.6,-0.5,1,0.071510683,65.17566664,1,,90.0140463,18.79944444,25.46606667,,,,9.1106,78.01175758,33.21171429,,,,
592,AS14.12,12-04-14,0,0,0,0,0,1,0,6.8,0,0.8,0.084032014,56.11691539,,,11.27716929,36.27965385,35.44947368,,,11.059,14.5812,68.28206061,45.92561538,,4.022666667,,
593,AS14.12,13-04-14,0,0,0,0,0,0,1,5.6,0.6,0,0.095383325,73.32200002,1,,5.98636715,45.49647222,33.46226471,,,45.218,14.0124,83.48953061,26.016,,5.019,,
594,AS14.12,14-04-14,1,0,0,0,0,0,0,6.6,-0.4,0.8,0.087424186,76.06139805,1,,8.192883838,29.37348649,87.94910526,7.360333333,,,14.9042,71.72175556,,,5.0545,,
595,AS14.12,15-04-14,0,1,0,0,0,0,0,6.8,0.2,1,0.120050497,57.00813492,1,,9.843552301,42.39909804,55.4596,6.720333333,,43.3915,8.890666667,52.99411667,,,5.128,,
596,AS14.12,16-04-14,0,0,1,0,0,0,0,7,0,1,0.198099233,46.26830923,1,1,11.55308434,45.42610417,99.0051,,,,12.5968,55.41633333,32.283,,,,
597,AS14.12,17-04-14,0,0,0,1,0,0,0,6.8,-0.6,0.8,0.131061636,63.50589344,1,,5.685825641,44.06325,144.6733333,16.58933333,,31.27275,9.962,75.27284615,20.15869231,,5.022,,
598,AS14.12,18-04-14,0,0,0,0,1,0,0,6.6,-0.6,0.8,0.079979123,64.17905434,,,6.129669231,26.31283333,29.56238462,4.632,,,10.8596,62.98826,29.759875,,4.026,,
599,AS14.12,19-04-14,0,0,0,0,0,1,0,5.8,0.4,0.4,0.167165226,51.26068311,1,1,138.4255294,41.82652941,53.8759375,,,,11.9966,55.96861364,31.00866667,,,,
600,AS14.12,20-04-14,0,0,0,0,0,0,1,6.4,0.4,1,0.220267265,87.62833139,,,14.20289781,46.536125,69.65405263,,110.0828,27.49,10.2642,62.15360811,17.2234,,2.380666667,,
601,AS14.12,21-04-14,1,0,0,0,0,0,0,6,-0.25,0.75,0.070230909,69.21834425,1,,10.10613821,37.12360714,55.4905,,61.195,,11.3775,75.21164,20.81275,,3.038,,
602,AS14.12,22-04-14,0,1,0,0,0,0,0,6.5,0.25,1,0.164627065,110.5214337,1,,8.227836601,48.87344615,164.8259714,11.71766667,,,11.6278,72.34476389,31.07554545,,4.156,,
603,AS14.12,23-04-14,0,0,1,0,0,0,0,5.8,0,0.8,0.114493887,52.53518691,1,,6.811747312,28.74531579,26.120375,,,44.187,7.9852,72.82632558,32.06275,,,,
604,AS14.12,24-04-14,0,0,0,1,0,0,0,6.6,-0.6,0.6,0.0852228,66.04386665,1,,16.47921053,17.01658824,43.87582353,18.2215,,20.51725,8.2688,62.15123333,65.9855,,,,
605,AS14.12,25-04-14,0,0,0,0,1,0,0,5.6,0.2,0.2,0.134678702,43.52350459,1,1,12.21099415,23.27031818,48.6945,26.09,,,9.2496,79.61417391,65.18116667,,9.10575,44.409,
606,AS14.12,26-04-14,0,0,0,0,0,1,0,7,0.25,1,0.332577106,42.29408641,1,,7.202779412,24.43625,67.4284,,,,8.493,84.46466667,42.31316667,,,22.066,
607,AS14.12,27-04-14,0,0,0,0,0,0,1,6,0,0.75,0.193479491,66.69965789,1,,6.381983193,29.529,89.215,,,15.093,13.5306,128.8470769,68.31995,,,86.672,
608,AS14.12,28-04-14,1,0,0,0,0,0,0,6.6,-0.6,1,0.085397687,61.2199077,1,1,14.37896324,37.01805,75.6122,21.063,,,8.8878,86.18665,32.09975,,,,
609,AS14.12,29-04-14,0,1,0,0,0,0,0,6,-0.4,1,0.079197637,63.39051042,1,,11.8712191,26.97434375,71.9878,,,57.14333333,9.7408,85.99409302,,,,,
610,AS14.12,30-04-14,0,0,1,0,0,0,0,6.25,-0.25,0.666666667,0.121993193,59.62284466,1,,9.718196532,56.08175,52.21915,,,36.22,7.3086,102.4207,25.06952632,,4.11,,
611,AS14.12,01-05-14,0,0,0,1,0,0,0,6.2,-0.2,0.5,0.095570039,112.0761875,,1,7.493618557,47.36934783,106.3152222,16.69534615,90.8055,14.2814,10.07333333,117.9375625,15.83077778,,2.524,,
612,AS14.12,02-05-14,0,0,0,0,1,0,0,5.5,0,0.5,0.130999543,167.9434902,1,,13.115565,68.03516216,110.2326,22.64863636,,9.3405,9.0026,102.9126939,24.5935,,4.063,,
613,AS14.12,03-05-14,0,0,0,0,0,1,0,5.6,-0.4,0.2,0.085140097,44.2744553,1,1,14.01708458,35.61344444,33.86678571,17.38366667,,35.1745,9.5386,59.61486486,1.026,,7.558,,
614,AS14.12,04-05-14,0,0,0,0,0,0,1,4.8,-0.8,-0.2,0.114598723,108.7558116,,,24.46189147,89.03925,50.10888,,,,8.8382,149.6325806,,,,,
615,AS14.12,05-05-14,1,0,0,0,0,0,0,6,0,0.333333333,0.032041855,35.10184616,1,,14.30582979,145.6532857,67.8465,,,,12.047,51.7579,,,,,
635,AS14.13,13-03-14,0,0,0,1,0,0,0,7,-2,1,,83.48246667,1,,7.169666667,46.67227273,36.754,,,,46.7236,174.092,,,,,
636,AS14.13,14-03-14,0,0,0,0,1,0,0,7.8,0.2,1.4,,42.39648838,,1,19.14224468,48.9672,50.052,,,,44.88381481,36.11530769,81.78328571,,,,
637,AS14.13,15-03-14,0,0,0,0,0,1,0,7,0.2,0.4,,37.98886064,,1,46.43313636,46.92137143,51.61923077,,,,37.33145161,28.2539,,,,,
638,AS14.13,16-03-14,0,0,0,0,0,0,1,6.4,-1,0.2,,83.40515253,,,10.723,43.29553333,37.964,,,,48.28985714,38.07986667,,23.663,,,
639,AS14.13,17-03-14,1,0,0,0,0,0,0,6.6,0,0.8,,32.11036733,,,14.46661972,30.76154545,,,,,30.49882609,42.651,59.037,,6.259,,
640,AS14.13,18-03-14,0,1,0,0,0,0,0,7,-0.2,0.8,,29.24163828,,,11.59270833,150.8266923,1.232.164,,,,42.65891304,18.94281818,,,,,
641,AS14.13,19-03-14,0,0,1,0,0,0,0,7.8,-0.2,1.2,,118.4719062,,,27.25448276,73.41804615,358.3003333,,,,175.1499583,18.407,,,,,
642,AS14.13,20-03-14,0,0,0,1,0,0,0,6.4,0.8,0.2,0.287517396,47.59892265,,,12.84355556,36.63261722,47.911,,,,52.24366667,41.467,,,,,
643,AS14.13,21-03-14,0,0,0,0,1,0,0,6.4,0.6,0.6,0.084648712,91.04577463,,1,11.08661538,77.60269231,111.3018182,,,,10.9863,10.1743125,23.503,,,,
644,AS14.13,22-03-14,0,0,0,0,0,1,0,8.4,1.4,1.6,0.0939735,76.09973457,,,21.52597674,44.11592746,67.16714706,,,,23.7234,38.51923529,,,,,
645,AS14.13,23-03-14,0,0,0,0,0,0,1,7.4,1.6,1,0.119162634,62.16453334,,1,25.83873333,37.44703846,57.45163636,,,,28.81218182,49.8266,,19.359,,,
